"","dates","JULDAY","TIME","TALOC","TAREF","RHLOC","RH","VLOC","VREF","SNOWMELT","POOLDEP","PCTWET","ZEN","SOLR","TSKYC","DEW","FROST","SNOWFALL","SNOWDEP"
"8796",2009-01-02 11:00:00,2,660,28.2163276672363,22.4719848632812,15.9019422531128,22.3761405944824,1.1473935842514,3.05985975265503,0,0,0.756574690341949,17.089786529541,1092.81323242188,5.93685913085938,0,0,0,0
"8797",2009-01-02 12:00:00,2,720,29.4693584442139,24.1546020507812,16.3706855773926,22.3761405944824,1.39147996902466,3.71078753471375,0,0,0.565753102302551,10.9210453033447,1125.912109375,7.96395874023438,0,0,0,0
"8798",2009-01-02 13:00:00,2,780,29.9267978668213,24.7421875,18.1984729766846,24.6551208496094,1.39147996902466,3.71078753471375,0,0,0.504015266895294,17.089786529541,1092.81323242188,9.11669921875,0,0,0,0
"8799",2009-01-02 14:00:00,2,840,29.2263088226318,24.1546020507812,19.9835147857666,26.9340991973877,1.3445405960083,3.58560943603516,0,0,0.493287980556488,28.4192028045654,995.561889648438,8.81216430664062,0,0,0,0
"8800",2009-01-02 15:00:00,2,900,27.1574115753174,22.4719848632812,22.0852794647217,29.213077545166,1.29760086536407,3.46043133735657,0,0,0.531976044178009,40.7097206115723,847.458435058594,7.1435546875,0,0,0,0
"8801",2009-01-02 16:00:00,2,960,23.8008499145508,19.923583984375,24.8533325195312,31.492057800293,1.25066125392914,3.33525323867798,0,0,0.63611888885498,53.1496696472168,642.538757324219,4.39016723632812,0,0,0,0
"8802",2009-01-02 17:00:00,2,1020,19.7381324768066,16.856689453125,28.1839332580566,33.7710380554199,1.20372188091278,3.21007513999939,0,0,0.79828017950058,65.4563522338867,419.615631103516,0.978302001953125,0,0,0,0
"8803",2009-01-02 18:00:00,2,1080,15.4347982406616,13.6892700195312,32.2045440673828,36.0500183105469,1.15678226947784,3.0848970413208,0,0,0.988099336624146,77.4339904785156,194.193511962891,-2.57931518554688,0,0,0,0
"8804",2009-01-02 19:00:00,2,1140,11.6549081802368,10.8529052734375,36.3431739807129,38.3289947509766,1.10984253883362,2.95971870422363,0,0,1.0614287853241,88.4935073852539,16.1074409484863,-5.75534057617188,0,0,0,0
"8805",2009-01-02 20:00:00,2,1200,11.0097379684448,10.774658203125,39.9778785705566,40.6079750061035,1.06290304660797,2.83454060554504,0,0,0.956028699874878,90,0.00266334949992597,-5.60531616210938,0,0,0,0
"8806",2009-01-02 21:00:00,2,1260,10.9781131744385,10.8345642089844,42.4793586730957,42.8869552612305,1.01596331596375,2.70936274528503,0,0,0.917934000492096,90,0,-5.29977416992188,0,0,0,0
"8807",2009-01-02 22:00:00,2,1320,10.9598302841187,10.8782043457031,44.9213371276855,45.1659317016602,0.969023764133453,2.58418464660645,0,0,0.791257262229919,90,0,-5.02471923828125,0,0,0,0
"8808",2009-01-02 23:00:00,2,1380,10.7778587341309,10.9100036621094,47.863956451416,47.4449157714844,0.922084212303162,2.45900654792786,0,0,0.48090848326683,90,0,-4.77383422851562,0,0,0,0
"8809",2009-01-03 00:00:00,3,0,10.9536190032959,10.9331665039062,49.6563034057617,49.7238922119141,0.875144720077515,2.33382844924927,0,0,0.916653990745544,90,0,-4.54241943359375,0,0,0,0
"8810",2009-01-03 01:00:00,3,60,10.947135925293,10.9468679428101,54.8617172241211,54.8626556396484,0.797689616680145,2.12727189064026,0,0,0,90,0,-4.09683227539062,0,0,0,0
"8811",2009-01-03 02:00:00,3,120,10.9502601623535,10.9605693817139,60.042594909668,60.0014190673828,0.720234632492065,1.92071545124054,0,0,0,90,0,-3.68612670898438,0,0,0,0
"8812",2009-01-03 03:00:00,3,180,10.9801626205444,10.974271774292,65.1146011352539,65.1401824951172,0.190617471933365,0.508337080478668,0,0,0,90,0,-3.3048095703125,0,0,0,0
"8813",2009-01-03 04:00:00,3,240,10.9667816162109,10.9879732131958,63.1254959106445,63.0364761352539,0.155500009655952,0.414686113595963,0,0,0,90,0.00250897579826415,-3.433837890625,0,0,0,0
"8814",2009-01-03 05:00:00,3,300,11.2221479415894,11.1357727050781,62.6761207580566,63.0364761352539,0.220358222723007,0.587649405002594,0,0,0,88.540412902832,15.7106342315674,-3.25173950195312,0,0,0,0
"8815",2009-01-03 06:00:00,3,360,14.104362487793,12.3847045898438,53.379093170166,59.7226066589355,0.285216420888901,0.760612726211548,0,0,5.28476285934448,77.481201171875,193.309753417969,-1.9539794921875,0,0,0,0
"8816",2009-01-03 07:00:00,3,420,18.4436321258545,14.7673950195312,41.5512847900391,52.4957733154297,0.350074619054794,0.933575987815857,0,0,3.73522520065308,65.4987716674805,418.788848876953,0.397796630859375,0,0,0,0
"8817",2009-01-03 08:00:00,3,480,23.5432033538818,17.9589233398438,32.0949363708496,45.2689399719238,0.414932727813721,1.10653924942017,0,0,2.00679230690002,53.1891288757324,641.831604003906,3.64303588867188,0,0,0,0
"8818",2009-01-03 09:00:00,3,540,28.7485790252686,21.5240783691406,24.7401256561279,38.042106628418,0.479791045188904,1.27950263023376,0,0,1.25484454631805,40.7489280700684,846.868347167969,7.20809936523438,0,0,0,0
"8819",2009-01-03 10:00:00,3,600,33.194263458252,24.9767150878906,19.162992477417,30.8152694702148,0.544649183750153,1.45246577262878,0,0,0.862753570079803,28.4632320404053,995.067443847656,10.4393310546875,0,0,0,0
"8820",2009-01-03 11:00:00,3,660,36.3600311279297,27.8459777832031,10.1123380661011,16.3616027832031,0.609507381916046,1.62542915344238,0,0,0.716448664665222,17.1511554718018,1092.37951660156,10.9775085449219,0,0,0,0
"8821",2009-01-03 12:00:00,3,720,37.6585121154785,29.7405700683594,10.5143527984619,16.3616027832031,0.739223718643188,1.97135579586029,0,0,0.53557425737381,11.0108289718628,1125.50012207031,13.2474975585938,0,0,0,0
"8822",2009-01-03 13:00:00,3,780,38.4154319763184,30.4021911621094,11.7291240692139,18.3063888549805,0.739223718643188,1.97135579586029,0,0,0.468129277229309,17.1511554718018,1092.37951660156,14.5653076171875,0,0,0,0
"8823",2009-01-03 14:00:00,3,840,37.4685668945312,29.7405700683594,13.1487131118774,20.2511749267578,0.714287102222443,1.90485501289368,0,0,0.472978413105011,28.4632320404053,995.067443847656,14.2423400878906,0,0,0,0
"8824",2009-01-03 15:00:00,3,900,35.077709197998,27.8459777832031,14.720892906189,22.1959609985352,0.689350485801697,1.83835399150848,0,0,0.520850539207458,40.7489280700684,846.868347167969,12.3836364746094,0,0,0,0
"8825",2009-01-03 16:00:00,3,960,31.0640182495117,24.9767150878906,16.9321708679199,24.1407470703125,0.664413809776306,1.77185320854187,0,0,0.647669970989227,53.1891288757324,641.831604003906,9.30340576171875,0,0,0,0
"8826",2009-01-03 17:00:00,3,1020,26.1082019805908,21.5240783691406,19.7989635467529,26.0855331420898,0.63947719335556,1.70535242557526,0,0,0.861238420009613,65.4987716674805,418.788848876953,5.48098754882812,0,0,0,0
"8827",2009-01-03 18:00:00,3,1080,20.8133106231689,17.9589233398438,23.4680633544922,28.0303211212158,0.614540576934814,1.63885152339935,0,0,1.13841736316681,77.481201171875,193.309753417969,1.49258422851562,0,0,0,0
"8828",2009-01-03 19:00:00,3,1140,16.0840396881104,14.7673645019531,27.5459384918213,29.9751071929932,0.589603841304779,1.57235062122345,0,0,1.30210661888123,88.540412902832,15.7106342315674,-2.06930541992188,0,0,0,0
"8829",2009-01-03 20:00:00,3,1200,14.8896751403809,14.1493835449219,30.4283046722412,31.9198932647705,0.564667224884033,1.50584971904755,0,0,1.37041532993317,90,0.00250874552875757,-2.54598999023438,0,0,0,0
"8830",2009-01-03 21:00:00,3,1260,14.0709190368652,13.7957458496094,33.2648391723633,33.8646774291992,0.539730608463287,1.43934893608093,0,0,1.31167960166931,90,0,-2.71975708007812,0,0,0,0
"8831",2009-01-03 22:00:00,3,1320,13.6982336044312,13.5380249023438,35.4378890991211,35.8094635009766,0.514793932437897,1.37284803390503,0,0,1.32627856731415,90,0,-2.79156494140625,0,0,0,0
"8832",2009-01-03 23:00:00,3,1380,13.3187303543091,13.3501586914062,37.8317832946777,37.7542495727539,0.489857167005539,1.30634713172913,0,0,1.18155086040497,90,0,-2.7911376953125,0,0,0,0
"8833",2009-01-04 00:00:00,4,0,13.0833578109741,13.2132873535156,40.0376358032227,39.6990394592285,0.464920610189438,1.23984634876251,0,0,1.64654326438904,90,0,-2.73983764648438,0,0,0,0
"8834",2009-01-04 01:00:00,4,60,13.1169776916504,13.1323375701904,44.1992416381836,44.1549453735352,0.382983654737473,1.02133750915527,0,0,0.350217401981354,90,0,-2.3746337890625,0,0,0,0
"8835",2009-01-04 02:00:00,4,120,13.0696125030518,13.0513877868652,48.5529632568359,48.6108512878418,0.301046639680862,0.80282860994339,0,0,0,90,0,-2.0506591796875,0,0,0,0
"8836",2009-01-04 03:00:00,4,180,13.0061092376709,12.97043800354,52.9430465698242,53.0667572021484,0.201830267906189,0.538239240646362,0,0,0,90,0,-1.76107788085938,0,0,0,0
"8837",2009-01-04 04:00:00,4,240,12.8725633621216,12.8894882202148,51.8585510253906,51.8010406494141,0.164412453770638,0.438453763723373,0,0,0,90,0.00235128798522055,-1.9676513671875,0,0,0,0
"8838",2009-01-04 05:00:00,4,300,13.0668363571167,13.0053405761719,51.5931243896484,51.8010406494141,0.233111903071404,0.621660947799683,0,0,0.731892049312592,88.5912933349609,15.2863750457764,-1.8255615234375,0,0,0,0
"8839",2009-01-04 06:00:00,4,360,16.0023956298828,14.4437866210938,44.2776756286621,48.9442100524902,0.301811397075653,0.804868102073669,0,0,3.75181484222412,77.5324478149414,189.332214355469,-0.3145751953125,0,0,0,0
"8840",2009-01-04 07:00:00,4,420,20.6825885772705,17.1929931640625,34.3142929077148,42.6701545715332,0.370510876178741,0.988075196743011,0,0,2.66094923019409,65.5448226928711,417.888153076172,2.4349365234375,0,0,0,0
"8841",2009-01-04 08:00:00,4,480,26.2028541564941,20.8778076171875,26.4025096893311,36.3961029052734,0.43921035528183,1.17128241062164,0,0,1.53206896781921,53.2320175170898,641.057739257812,6.21282958984375,0,0,0,0
"8842",2009-01-04 09:00:00,4,540,31.8065986633301,24.9953918457031,20.2775936126709,30.1220474243164,0.507909834384918,1.35448956489563,0,0,0.963239371776581,40.791576385498,846.220520019531,10.3551025390625,0,0,0,0
"8843",2009-01-04 10:00:00,4,600,36.6345138549805,28.9837646484375,15.5117111206055,23.8479919433594,0.576609253883362,1.53769659996033,0,0,0.66173791885376,28.5111827850342,994.520874023438,14.1001281738281,0,0,0,0
"8844",2009-01-04 11:00:00,4,660,40.1305923461914,32.2986755371094,7.35556793212891,11.2998838424683,0.64530873298645,1.72090375423431,0,0,0.549737393856049,17.2179546356201,1091.89904785156,14.6021728515625,0,0,0,0
"8845",2009-01-04 12:00:00,4,720,41.8896255493164,34.4877319335938,7.57517576217651,11.2998838424683,0.782707571983337,2.087317943573,0,0,0.401886969804764,11.1081390380859,1125.041015625,17.2035217285156,0,0,0,0
"8846",2009-01-04 13:00:00,4,780,42.7492523193359,35.252197265625,8.68259620666504,12.9874324798584,0.782707571983337,2.087317943573,0,0,0.352113962173462,17.2179546356201,1091.89904785156,18.7668151855469,0,0,0,0
"8847",2009-01-04 14:00:00,4,840,41.7348709106445,34.4877319335938,9.91818523406982,14.6749801635742,0.756304144859314,2.01690554618835,0,0,0.35775226354599,28.5111827850342,994.520874023438,18.4306335449219,0,0,0,0
"8848",2009-01-04 15:00:00,4,900,38.9960021972656,32.2986755371094,11.3173456192017,16.3625297546387,0.729900538921356,1.94649267196655,0,0,0.403063237667084,40.791576385498,846.220520019531,16.3182678222656,0,0,0,0
"8849",2009-01-04 16:00:00,4,960,34.6052360534668,28.9837646484375,13.1281261444092,18.0500774383545,0.703497052192688,1.87608003616333,0,0,0.510260999202728,53.2320175170898,641.057739257812,12.7930603027344,0,0,0,0
"8850",2009-01-04 17:00:00,4,1020,29.2952365875244,24.995361328125,15.3381481170654,19.7376251220703,0.677093505859375,1.80566728115082,0,0,0.68951815366745,65.5448226928711,417.888153076172,8.40817260742188,0,0,0,0
"8851",2009-01-04 18:00:00,4,1080,23.4629497528076,20.8778076171875,18.3035583496094,21.4251747131348,0.650689959526062,1.73525452613831,0,0,0.962613821029663,77.5324478149414,189.332214355469,3.828125,0,0,0,0
"8852",2009-01-04 19:00:00,4,1140,18.2920265197754,17.1929931640625,21.5657501220703,23.1127223968506,0.624286532402039,1.66484200954437,0,0,1.20972681045532,88.5912933349609,15.2863702774048,-0.26458740234375,0,0,0,0
"8853",2009-01-04 20:00:00,4,1200,16.4897613525391,16.0293884277344,24.0827655792236,24.8002700805664,0.59788304567337,1.59442937374115,0,0,1.33189487457275,90,0.002351543167606,-1.36007690429688,0,0,0,0
"8854",2009-01-04 21:00:00,4,1260,15.5045232772827,15.2639770507812,26.0819110870361,26.4878196716309,0.571479439735413,1.52401661872864,0,0,1.4133208990097,90,0,-1.99942016601562,0,0,0,0
"8855",2009-01-04 22:00:00,4,1320,14.7235488891602,14.7059936523438,28.1435127258301,28.175365447998,0.545075953006744,1.45360398292542,0,0,1.42534255981445,90,0,-2.4078369140625,0,0,0,0
"8856",2009-01-04 23:00:00,4,1380,14.3257894515991,14.2992858886719,29.811695098877,29.8629150390625,0.518672406673431,1.3831912279129,0,0,1.46910095214844,90,0,-2.64996337890625,0,0,0,0
"8857",2009-01-05 00:00:00,5,0,13.9753179550171,14.0027770996094,31.6067333221436,31.550464630127,0.492268949747086,1.31277859210968,0,0,1.79266262054443,90,0,-2.77294921875,0,0,0,0
"8858",2009-01-05 01:00:00,5,60,13.766881942749,13.8274593353271,35.9774398803711,35.8360214233398,0.396768808364868,1.05809962749481,0,0,0.576289713382721,90,0,-2.43746948242188,0,0,0,0
"8859",2009-01-05 02:00:00,5,120,13.6384239196777,13.6521425247192,40.1574020385742,40.12158203125,0.301268666982651,0.803420662879944,0,0,0,90,0,-2.15994262695312,0,0,0,0
"8860",2009-01-05 03:00:00,5,180,13.4956655502319,13.476824760437,44.3527183532715,44.4071388244629,0.2354686409235,0.627945780754089,0,0,0,90,0,-1.92916870117188,0,0,0,0
"8861",2009-01-05 04:00:00,5,240,13.3583936691284,13.3015069961548,49.7173004150391,49.9022407531738,0.191519916057587,0.510743677616119,0,0,0,90,0.00219252542592585,-1.62826538085938,0,0,0,0
"8862",2009-01-05 05:00:00,5,300,13.5106582641602,13.3631591796875,49.4246444702148,49.9022407531738,0.27170205116272,0.724572658538818,0,0,0,88.6461181640625,14.8364362716675,-1.552734375,0,0,0,0
"8863",2009-01-05 06:00:00,5,360,16.3603134155273,14.7984008789062,42.6772079467773,47.1719245910645,0.351884126663208,0.938401639461517,0,0,2.2691969871521,77.5876770019531,188.297088623047,-0.04510498046875,0,0,0,0
"8864",2009-01-05 07:00:00,5,420,20.9208354949951,17.546875,33.3314971923828,41.1299133300781,0.432066231966019,1.15223062038422,0,0,1.86565661430359,65.5944976806641,416.913146972656,2.70123291015625,0,0,0,0
"8865",2009-01-05 08:00:00,5,480,26.2431964874268,21.2332763671875,25.9536056518555,35.0878982543945,0.512248337268829,1.36605954170227,0,0,1.1759215593338,53.2783393859863,640.217041015625,6.47799682617188,0,0,0,0
"8866",2009-01-05 09:00:00,5,540,31.5497512817383,25.35400390625,20.2680072784424,29.0458869934082,0.592430472373962,1.57988846302032,0,0,0.784519135951996,40.8377075195312,845.512634277344,10.6209411621094,0,0,0,0
"8867",2009-01-05 10:00:00,5,600,36.3813896179199,29.3463745117188,15.4923391342163,23.0038757324219,0.672612547874451,1.79371750354767,0,0,0.547263979911804,28.563102722168,993.921569824219,14.3685302734375,0,0,0,0
"8868",2009-01-05 11:00:00,5,660,39.8505096435547,32.6650390625,7.36560964584351,10.9198474884033,0.752794682979584,2.00754642486572,0,0,0.464944809675217,17.2902736663818,1091.36791992188,14.8811645507812,0,0,0,0
"8869",2009-01-05 12:00:00,5,720,41.6412734985352,34.8567504882812,7.5699987411499,10.9198474884033,0.913158774375916,2.43520426750183,0,0,0.34015741944313,11.2130308151245,1124.53466796875,17.4836120605469,0,0,0,0
"8870",2009-01-05 13:00:00,5,780,42.3269577026367,35.6221923828125,8.75027370452881,12.544114112854,0.913158774375916,2.43520426750183,0,0,0.304109930992126,17.2902736663818,1091.36791992188,19.0447082519531,0,0,0,0
"8871",2009-01-05 14:00:00,5,840,41.3962097167969,34.8567504882812,9.94972515106201,14.1683807373047,0.882354736328125,2.35305619239807,0,0,0.306229144334793,28.563102722168,993.921569824219,18.7060546875,0,0,0,0
"8872",2009-01-05 15:00:00,5,900,38.6872291564941,32.6650390625,11.337646484375,15.7926464080811,0.85155063867569,2.27090811729431,0,0,0.344465285539627,40.8377075195312,845.512634277344,16.591064453125,0,0,0,0
"8873",2009-01-05 16:00:00,5,960,34.5992851257324,29.3463745117188,12.9399824142456,17.4169120788574,0.820746600627899,2.18876004219055,0,0,0.422461926937103,53.2783393859863,640.217041015625,13.0634155273438,0,0,0,0
"8874",2009-01-05 17:00:00,5,1020,29.1459922790527,25.35400390625,15.2470426559448,19.0411796569824,0.789942562580109,2.10661172866821,0,0,0.582065403461456,65.5944976806641,416.913146972656,8.6767578125,0,0,0,0
"8875",2009-01-05 18:00:00,5,1080,23.5017528533936,21.2332153320312,18.0021095275879,20.6654472351074,0.759138345718384,2.02446365356445,0,0,0.803574204444885,77.5876770019531,188.297088623047,4.09616088867188,0,0,0,0
"8876",2009-01-05 19:00:00,5,1140,18.4775543212891,17.546875,21.022289276123,22.2897129058838,0.728334307670593,1.94231557846069,0,0,1.01046109199524,88.6461181640625,14.8364324569702,0.004608154296875,0,0,0,0
"8877",2009-01-05 20:00:00,5,1200,16.3153400421143,16.1991577148438,23.7374935150146,23.9139785766602,0.697530090808868,1.86016750335693,0,0,1.09886503219604,90,0.00219304114580154,-1.31118774414062,0,0,0,0
"8878",2009-01-05 21:00:00,5,1260,15.4799461364746,15.2852783203125,25.2210254669189,25.5382461547852,0.666726052761078,1.77801930904388,0,0,1.21097803115845,90,0,-2.12896728515625,0,0,0,0
"8879",2009-01-05 22:00:00,5,1320,14.7260065078735,14.6189575195312,26.9754104614258,27.1625118255615,0.635921895503998,1.69587123394012,0,0,1.21912479400635,90,0,-2.66815185546875,0,0,0,0
"8880",2009-01-05 23:00:00,5,1380,14.3019685745239,14.1331176757812,28.4735507965088,28.7867774963379,0.605117797851562,1.61372315883636,0,0,1.24714159965515,90,0,-3.00637817382812,0,0,0,0
"8881",2009-01-06 00:00:00,6,0,13.5516347885132,13.7789001464844,30.8641529083252,30.4110450744629,0.574313700199127,1.5315750837326,0,0,1.49574327468872,90,0,-3.20004272460938,0,0,0,0
"8882",2009-01-06 01:00:00,6,60,13.5537948608398,13.5694246292114,35.3911323547363,35.3551406860352,0.438026785850525,1.16812598705292,0,0,0.563173294067383,90,0,-2.8070068359375,0,0,0,0
"8883",2009-01-06 02:00:00,6,120,13.4048929214478,13.3599491119385,40.1812210083008,40.2992324829102,0.301739692687988,0.804676830768585,0,0,0,90,0,-2.49343872070312,0,0,0,0
"8884",2009-01-06 03:00:00,6,180,13.2397880554199,13.1504735946655,44.9801559448242,45.2433280944824,0.336383730173111,0.897065341472626,0,0,0,90,0,-2.24234008789062,0,0,0,0
"8885",2009-01-06 04:00:00,6,240,13.1209726333618,12.9409980773926,54.3941612243652,55.0382461547852,0.273149609565735,0.728433191776276,0,0,0,90,0.00203348300419748,-1.631103515625,0,0,0,0
"8886",2009-01-06 05:00:00,6,300,13.251049041748,13.0006713867188,54.1449890136719,55.0382461547852,0.387745529413223,1.03403651714325,0,0,0,88.7048416137695,14.3583793640137,-1.55865478515625,0,0,0,0
"8887",2009-01-06 06:00:00,6,360,16.0271739959717,14.6156616210938,47.4100341796875,51.9097709655762,0.502341330051422,1.33963978290558,0,0,0.950277149677277,77.6468887329102,187.092468261719,0.164764404296875,0,0,0,0
"8888",2009-01-06 07:00:00,6,420,20.5932922363281,17.7149047851562,37.5485534667969,44.9296722412109,0.616937279701233,1.6452431678772,0,0,1.11979949474335,65.6477966308594,415.5751953125,3.31472778320312,0,0,0,0
